,cell_zid,adm_zid,geometry
1579,95062,101,"POLYGON ((37.73441251643569 55.64851971083199, 37.73438569146167 55.64402821348341, 37.73435887406325 55.63953671281702, 37.7264178239419 55.63955162198781, 37.71847676456586 55.63956601727604, 37.7185017646305 55.64405752284476, 37.71055978855434 55.64407140656962, 37.7105838867474 55.64856291004798, 37.71852677175738 55.6485490250968, 37.72646964872692 55.64853462499165, 37.73441251643569 55.64851971083199))"
1580,95064,101,"POLYGON ((37.75024095326944 55.63950535281762, 37.74229991855027 55.63952128975743, 37.73435887406325 55.63953671281702, 37.73438569146167 55.64402821348341, 37.73441251643569 55.64851971083199, 37.74235537850471 55.64850428261157, 37.75029823370775 55.64848834033307, 37.75026959089794 55.64399684823189, 37.75024095326944 55.63950535281762))"
1581,95069,110,"POLYGON ((37.79001237447906 55.64840091815786, 37.78997918714109 55.6439094412281, 37.78994600917546 55.63941796097598, 37.78200501551321 55.63943646732295, 37.77406401467714 55.63945445978734, 37.77409537534983 55.6439459455971, 37.76615345506986 55.64396342711041, 37.76618391570258 55.64845491362027, 37.77412674488917 55.6484374291823, 37.78206956327432 55.64841943069735, 37.79001237447906 55.64840091815786))"
1582,95071,118,"POLYGON ((37.80582796619841 55.63937940665731, 37.79788699443808 55.63939894074969, 37.78994600917546 55.63941796097598, 37.78997918714109 55.6439094412281, 37.79001237447906 55.64840091815786, 37.79795517727712 55.64838189156713, 37.80589796656885 55.64836235148655, 37.80586296143866 55.64387088045973, 37.80582796619841 55.63937940665731))"
1583,95073,118,"POLYGON ((37.82170988369341 55.6393387968421, 37.81376893195362 55.63935935868113, 37.80582796619841 55.63937940665731, 37.80586296143866 55.64387088045973, 37.80589796656885 55.64836235148655, 37.81384074984454 55.64834229680201, 37.8217835220044 55.64832172807507, 37.82174669620199 55.64383026494738, 37.82170988369341 55.6393387968421))"
1584,95607,213,"POLYGON ((37.33728374195321 55.6441441684487, 37.32934172876257 55.64413338097899, 37.32932219716206 55.64862489592228, 37.32137928151668 55.64861359258458, 37.32135883520126 55.65310510232314, 37.32930266004347 55.65311640755201, 37.33724648943634 55.65312719862907, 37.34519032603171 55.65313747555746, 37.34520804475032 55.64864596040342, 37.33726511735608 55.64863568519419, 37.33728374195321 55.6441441684487))"
1585,95613,18,"POLYGON ((37.38493591383344 55.64419809966783, 37.37699387293757 55.6441903960839, 37.37697979501831 55.64868192056589, 37.3690368510857 55.64867370162663, 37.36902185998108 55.6531652214221, 37.37696571312517 55.65317344064007, 37.38490957218363 55.65318114680191, 37.3928534330249 55.65318833880691, 37.39286569649765 55.64869681624053, 37.38492274486718 55.64868962543863, 37.38493591383344 55.64419809966783))"
1586,95617,18,"POLYGON ((37.40080865159186 55.64870349297304, 37.40079729733123 55.65319501665653, 37.40874116484574 55.65320118035027, 37.41668503628109 55.65320682988837, 37.42462890944122 55.65321196526906, 37.4246375360583 55.64872043875037, 37.42464616217968 55.64422890782649, 37.41670410525536 55.64422377416253, 37.40876205199268 55.64421812651437, 37.408751609893 55.64870965563571, 37.40080865159186 55.64870349297304))"
1587,95619,249,"POLYGON ((37.44053027920091 55.64423763319632, 37.43258821960086 55.64423352750408, 37.42464616217968 55.64422890782649, 37.4246375360583 55.64872043875037, 37.42462890944122 55.65321196526906, 37.43257278697797 55.65321658649379, 37.44051666475613 55.65322069355995, 37.44052347293916 55.64872916558115, 37.44053027920091 55.64423763319632))"
1588,95621,249,"POLYGON ((37.45641440584956 55.64424430262426, 37.44847234072316 55.64424122490289, 37.44053027920091 55.64423763319632, 37.44052347293916 55.64872916558115, 37.44051666475613 55.65322069355995, 37.44846054445795 55.65322428646847, 37.45640442776568 55.65322736521976, 37.45640941751288 55.64873583502848, 37.45641440584956 55.64424430262426))"
1589,95623,26,"POLYGON ((37.47229853716388 55.64424891610705, 37.46435647141536 55.64424686635896, 37.45641440584956 55.64424430262426, 37.45640941751288 55.64873583502848, 37.45640442776568 55.65322736521976, 37.46434831151367 55.65322992981241, 37.47229219544505 55.65323198024642, 37.4722953667527 55.64874044928312, 37.47229853716388 55.64424891610705))"
1590,95625,19,"POLYGON ((37.48818267109024 55.6442514736438, 37.48024060380774 55.64425045186869, 37.47229853716388 55.64424891610705, 37.4722953667527 55.64874044928312, 37.47229219544505 55.65323198024642, 37.48023608027245 55.65323351652201, 37.48817996573901 55.65323453863903, 37.48818131860586 55.64874300724774, 37.48818267109024 55.6442514736438))"
1591,95627,36,"POLYGON ((37.48818131860586 55.64874300724774, 37.48817996573901 55.65323453863903, 37.4961238515878 55.65323504659742, 37.50406774240981 55.65323504039702, 37.50406727683468 55.6487435089218, 37.49612429523395 55.64874351512115, 37.4961247387547 55.64425198143226, 37.48818267109024 55.6442514736438, 37.48818131860586 55.64874300724774))"
1592,95637,57,"POLYGON ((37.58350655543388 55.65320669968141, 37.58349699767263 55.64871517404354, 37.58348744260856 55.64422364399913, 37.57554538962407 55.64422879005718, 37.56760333032034 55.6442334221326, 37.56761106746556 55.64872495381291, 37.55966809701575 55.64872907259167, 37.55967492712745 55.65322060055492, 37.5676188067948 55.65321648108706, 37.57556268427534 55.65321184746156, 37.58350655543388 55.65320669968141))"
1593,95639,57,"POLYGON ((37.59937154701073 55.64421180992463, 37.59142949580259 55.64421798395447, 37.58348744260856 55.64422364399913, 37.58349699767263 55.64871517404354, 37.58350655543388 55.65320669968141, 37.59145042680052 55.65320103774267, 37.59939429617923 55.65319486164674, 37.59938291998981 55.64870333798919, 37.59937154701073 55.64421180992463))"
1594,95641,75,"POLYGON ((37.61525563565715 55.64419791991673, 37.60731359112956 55.64420512191407, 37.59937154701073 55.64421180992463, 37.59938291998981 55.64870333798919, 37.59939429617923 55.65319486164674, 37.60733815846521 55.65318817139809, 37.61528202115819 55.65318096699067, 37.61526882654594 55.64868944565747, 37.61525563565715 55.64419791991673))"
1595,95643,75,"POLYGON ((37.63113971231029 55.64418197397421, 37.62319767645941 55.64419020393625, 37.61525563565715 55.64419791991673, 37.61526882654594 55.64868944565747, 37.61528202115819 55.65318096699067, 37.62322588012641 55.65317324952455, 37.63116973413672 55.65316501680842, 37.63115472110335 55.64867349704718, 37.63113971231029 55.64418197397421))"
1596,95645,84,"POLYGON ((37.64702376910045 55.64416397210736, 37.63908174198374 55.64417323003248, 37.63113971231029 55.64418197397421, 37.63115472110335 55.64867349704718, 37.63116973413672 55.65316501680842, 37.63911358196586 55.6531562699406, 37.64705742723525 55.65314700891741, 37.64704059579091 55.6486554921686, 37.64702376910045 55.64416397210736))"
1597,95647,84,"POLYGON ((37.64704059579091 55.6486554921686, 37.64705742723525 55.65314700891741, 37.65500126484012 55.65313723374527, 37.66294510131058 55.65312694441638, 37.6629264514626 55.64863543102403, 37.65498352419321 55.64864571863167, 37.65496578855699 55.64415420020527, 37.64702376910045 55.64416397210736, 37.64704059579091 55.6486554921686))"
1598,95651,84,"POLYGON ((37.69472038707971 55.6530806456025, 37.69469810044937 55.64858913995513, 37.6946758201191 55.64409763208923, 37.68673382536537 55.64410997388711, 37.67879182650972 55.64412180060886, 37.67881228897247 55.64861331361478, 37.67086937346444 55.64862462935099, 37.67088893251145 55.65311614093612, 37.67883275721625 55.65310482330665, 37.68677657419855 55.65309299153043, 37.69472038707971 55.6530806456025))"
1599,95653,101,"POLYGON ((37.71055978855434 55.64407140656962, 37.70261780664187 55.64408477631853, 37.6946758201191 55.64409763208923, 37.69469810044937 55.64858913995513, 37.69472038707971 55.6530806456025, 37.70266419463326 55.65306778552494, 37.71060799175454 55.65305441130681, 37.7105838867474 55.64856291004798, 37.71055978855434 55.64407140656962))"
1600,95660,101,"POLYGON ((37.76621438493721 55.65294639626183, 37.76618391570258 55.64845491362027, 37.76615345506986 55.64396342711041, 37.75821152521812 55.64398039465911, 37.75026959089794 55.64399684823189, 37.75029823370775 55.64848834033307, 37.74235537850471 55.64850428261157, 37.74238312023 55.65299577351304, 37.75032688460613 55.65297982856725, 37.75827063700866 55.65296336948848, 37.76621438493721 55.65294639626183))"
1601,95669,118,"POLYGON ((37.82968855004766 55.64380918570114, 37.82174669620199 55.64383026494738, 37.8217835220044 55.64832172807507, 37.81384074984454 55.64834229680201, 37.8138766740096 55.65283376114986, 37.82182035531081 55.6528131889816, 37.82976402717439 55.65279210268134, 37.83770768449573 55.6527705022637, 37.83766903292842 55.6482790495942, 37.82972628182221 55.64830064530993, 37.82968855004766 55.64380918570114))"
1602,96205,11,"POLYGON ((37.33724648943634 55.65312719862907, 37.33722785625785 55.65761870765457, 37.34517260231101 55.6576289863025, 37.35311735143318 55.65763875070998, 37.36106210530675 55.65764800087888, 37.36107801010662 55.65315648695282, 37.36109391041774 55.6486649686185, 37.35315097521018 55.64865572154421, 37.34520804475032 55.64864596040342, 37.34519032603171 55.65313747555746, 37.33724648943634 55.65312719862907))"
1603,96207,11,"POLYGON ((37.36107801010662 55.65315648695282, 37.36106210530675 55.65764800087888, 37.36900686367472 55.65765673680858, 37.37695162724977 55.65766495849944, 37.37696571312517 55.65317344064007, 37.36902185998108 55.6531652214221, 37.3690368510857 55.64867370162663, 37.36109391041774 55.6486649686185, 37.36107801010662 55.65315648695282))"
1604,96211,18,"POLYGON ((37.40080865159186 55.64870349297304, 37.39286569649765 55.64869681624053, 37.3928534330249 55.65318833880691, 37.38490957218363 55.65318114680191, 37.38489639577492 55.6576726659507, 37.39284116608409 55.65767985915908, 37.40078593985968 55.65768653812603, 37.40873071684467 55.65769270285109, 37.40874116484574 55.65320118035027, 37.40079729733123 55.65319501665653, 37.40080865159186 55.64870349297304))"
1605,96225,36,"POLYGON ((37.51995779836809 55.65772501342619, 37.51995551370641 55.65323348551999, 37.51995322969008 55.64874195430486, 37.51201025151761 55.64874298864982, 37.50406727683468 55.6487435089218, 37.50406774240981 55.65323504039702, 37.4961238515878 55.65323504659742, 37.49612340781629 55.65772657476484, 37.50406820811649 55.65772656856339, 37.51201300149722 55.6577260481173, 37.51995779836809 55.65772501342619))"
1606,96227,41,"POLYGON ((37.53583917996492 55.64873834339785, 37.52789620624794 55.64874040588735, 37.51995322969008 55.64874195430486, 37.51995551370641 55.65323348551999, 37.51995779836809 55.65772501342619, 37.52790259362364 55.65772346449047, 37.53584738603717 55.65772140131073, 37.53584328242147 55.65322987400881, 37.53583917996492 55.64873834339785))"
1607,96229,41,"POLYGON ((37.5517251285132 55.64873267620049, 37.54378215446211 55.64873576683548, 37.53583917996492 55.64873834339785, 37.53584328242147 55.65322987400881, 37.53584738603717 55.65772140131073, 37.54379217923045 55.65771882388611, 37.55173697197674 55.65771573221678, 37.5517310494085 55.65322420586328, 37.5517251285132 55.64873267620049))"
1608,96231,41,"POLYGON ((37.5517310494085 55.65322420586328, 37.55173697197674 55.65771573221678, 37.55968175917067 55.65771212630519, 37.56762654831268 55.65770800614803, 37.5676188067948 55.65321648108706, 37.55967492712745 55.65322060055492, 37.55966809701575 55.64872907259167, 37.5517251285132 55.64873267620049, 37.5517310494085 55.65322420586328))"
1609,96245,93,"POLYGON ((37.67086937346444 55.64862462935099, 37.6629264514626 55.64863543102403, 37.66294510131058 55.65312694441638, 37.65500126484012 55.65313723374527, 37.65501901437403 55.65762874444496, 37.66296375642806 55.65761845449577, 37.67090849708485 55.65760764920785, 37.67885323124331 55.6575963296847, 37.67883275721625 55.65310482330665, 37.67088893251145 55.65311614093612, 37.67086937346444 55.64862462935099))"
1610,96251,101,"POLYGON ((37.72652150279264 55.65751761363092, 37.72649557209432 55.65302612042149, 37.72646964872692 55.64853462499165, 37.71852677175738 55.6485490250968, 37.7105838867474 55.64856291004798, 37.71060799175454 55.65305441130681, 37.70266419463326 55.65306778552494, 37.70268739700742 55.6575592857058, 37.71063210357249 55.65754590924987, 37.71857680720269 55.65753201855518, 37.72652150279264 55.65751761363092))"
1611,96253,101,"POLYGON ((37.74235537850471 55.64850428261157, 37.73441251643569 55.64851971083199, 37.72646964872692 55.64853462499165, 37.72649557209432 55.65302612042149, 37.72652150279264 55.65751761363092, 37.73446618911573 55.65750269448012, 37.74241086979364 55.65748726109651, 37.74238312023 55.65299577351304, 37.74235537850471 55.64850428261157))"
1612,96258,101,"POLYGON ((37.78213414751613 55.65740238133419, 37.7821018508319 55.65291090740228, 37.78206956327432 55.64841943069735, 37.77412674488917 55.6484374291823, 37.76618391570258 55.64845491362027, 37.76621438493721 55.65294639626183, 37.75827063700866 55.65296336948848, 37.75830020542865 55.65745485165012, 37.76624486278453 55.65743787613172, 37.77418951055471 55.65742038584245, 37.78213414751613 55.65740238133419))"
1613,96260,118,"POLYGON ((37.79795517727712 55.64838189156713, 37.79001237447906 55.64840091815786, 37.78206956327432 55.64841943069735, 37.7821018508319 55.65291090740228, 37.78213414751613 55.65740238133419, 37.79007877729052 55.65738386259936, 37.79802339865122 55.65736482964125, 37.79798928315221 55.65287336308783, 37.79795517727712 55.64838189156713))"
1614,96262,118,"POLYGON ((37.81384074984454 55.64834229680201, 37.80589796656885 55.64836235148655, 37.79795517727712 55.64838189156713, 37.79798928315221 55.65287336308783, 37.79802339865122 55.65736482964125, 37.8059680065015 55.65734528356949, 37.81391260832483 55.65732522217353, 37.8138766740096 55.65283376114986, 37.81384074984454 55.64834229680201))"
1615,96798,213,"POLYGON ((37.32928311740469 55.65760791586834, 37.32133838310876 55.65759660874787, 37.32131792524192 55.66208811076257, 37.32926356924834 55.66209941977507, 37.33720921780949 55.66211021446371, 37.33722785625785 55.65761870765457, 37.33724648943634 55.65312719862907, 37.32930266004347 55.65311640755201, 37.32928311740469 55.65760791586834))"
1616,96804,18,"POLYGON ((37.37695162724977 55.65766495849944, 37.37693753739397 55.66215647304781, 37.38488321564282 55.66216418178877, 37.39282889567689 55.6621713762008, 37.39284116608409 55.65767985915908, 37.38489639577492 55.6576726659507, 37.38490957218363 55.65318114680191, 37.37696571312517 55.65317344064007, 37.37695162724977 55.65766495849944))"
1617,96808,18,"POLYGON ((37.40078593985968 55.65768653812603, 37.40077457917873 55.66217805628536, 37.40872026589121 55.66218422204199, 37.41666595652704 55.66218987347091, 37.42461164888953 55.66219501057032, 37.42462028038457 55.65770348957445, 37.42462890944122 55.65321196526906, 37.41668503628109 55.65320682988837, 37.40874116484574 55.65320118035027, 37.40873071684467 55.65769270285109, 37.40078593985968 55.65768653812603))"
1618,96810,249,"POLYGON ((37.44051666475613 55.65322069355995, 37.43257278697797 55.65321658649379, 37.42462890944122 55.65321196526906, 37.42462028038457 55.65770348957445, 37.42461164888953 55.66219501057032, 37.43255734563097 55.66219963334168, 37.44050304261505 55.66220374178241, 37.44050985464779 55.65771221932578, 37.44051666475613 55.65322069355995))"
1619,96812,26,"POLYGON ((37.45640442776568 55.65322736521976, 37.44846054445795 55.65322428646847, 37.44051666475613 55.65322069355995, 37.44050985464779 55.65771221932578, 37.44050304261505 55.66220374178241, 37.44844874152427 55.66220733589341, 37.45639444404114 55.66221041567511, 37.45639943660861 55.65771889210191, 37.45640442776568 55.65322736521976))"
